Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
jaula-laton-dorada-pajaro-22-cm-de-alto,Jaula laton dorada pajaro 22 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
jaula-laton-negra-98-cm-de-alto,Jaula laton negra 98 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-laton-tipo-tubo-con-base-x-2-negro-y-dorado-34-cm-de-alto,Fanal laton tipo tubo con base x 2 negro y dorado 34 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-laton-tipo-tubo-con-base-negro-y-dorado-29-cm-de-alto,Fanal laton tipo tubo con base negro y dorado 29 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-laton-tipo-huevo-nego-con-dorado-34-cm-de-alto,Fanal laton tipo huevo nego con dorado 34 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-madera-blanco-con-aza-29-cm-de-alto,Fanal madera blanco con aza 29 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-madera-negro-con-aza-29-cm-de-alto,Fanal madera negro con aza 29 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-madera-negro-con-aza-34-cm-de-alto,Fanal madera negro con aza 34 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,4,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-laton-tubo-dorado-con-aza-33-cm-de-alto,Fanal laton tubo dorado con aza 33 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-laton-bola-indu-plateada-con-aza-20-cm-de-alto,Fanal laton Bola indu plateada con aza 20 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-ceramica-rosado-con-textura-15-cm-de-alto,Fanal ceramica rosado con textura 15 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
fanal-vidrio-cereza-con-aza-dorada-13-cm-de-alto,Fanal vidrio cereza con aza dorada 13 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-verde-alballalde-con-cupula-de-vidrio-42-cm-de-alto,Candelabro fierro  verde alballalde con cupula de vidrio 42 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,5,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-juego-dorado-brillante-4-velas,Candelabro fierro juego dorado brillante 4 velas,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,5,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
juego-candelabros-cuadrados-plateados-uno-alto-y-otro-bajo,Juego candelabros cuadrados plateados uno alto y otro bajo,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-juego-dorado-moderno,Candelabro fierro  juego dorado moderno,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-rojo-18-cm-de-alto,Candelabro fierro rojo 18 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-amarillo-18-cm-de-alto,Candelabro fierro amarillo 18 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-velon-beige-alballalde-16-cm-de-alto,Candelabro fierro velon Beige alballalde 16 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-velon-verde-alballalde-16-cm-de-alto,Candelabro fierro velon verde alballalde 16 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-rustico-plano-3-velones-47-cm-de-alto,Candelabro fierro rustico plano 3 velones 47 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-negro-10-cm-de-alto,Candelabro fierro negro 10 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-negro-15-cm-de-alto,Candelabro fierro negro 15 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-fierro-negro-20-cm-de-alto,Candelabro fierro negro 20 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-de-fierro-plataeado-textura-45-cm-de-alto,Candelabro de fierro plataeado textura  45 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-de-fierro-plateado-textura-60-cm-de-alto,Candelabro de fierro plateado textura  60 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-de-fierro-dorado-textura-41-cm-de-alto,Candelabro de fierro Dorado textura  41 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-de-fierro-plataeado-tectura-41-cm-de-alto,Candelabro de fierro plataeado tectura  41 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
candelabro-de-fierro-plataeado-28-cm-de-alto,Candelabro de fierro plataeado 28 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
porta-velas-de-cristal-altos,Porta velas de cristal ALTOS,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,ELEMENTOS DE DECORACION,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
floreros-gota-altos-60-cm-de-alto,Floreros gota altos 60 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
floreros-gota-altos-47-cm-de-alto,Floreros gota altos 47 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
floreros-jirafa-60-cm-de-alto,Floreros jirafa 60 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,8,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-higo-47-cm-de-alto,Florero HIGO 47 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-higo-63-cm-de-alto,Florero HIGO 63 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,4,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-bombacho-51-cm-de-alto,Florero Bombacho  51 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,8,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-pera-61-cm-de-alto,Florero Pera 61 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,7,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-70-cm-de-alto-boca-ancha,Florero Tubo 70 cm de alto boca ancha,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-61-cm-de-alto,Florero Tubo 61 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-30-cm-de-alto-por-21-cm-de-diametro,Florero Tubo 30 cm de alto por 21 cm de diametro,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-transparente-vintage-flores-25-cm-de-alto,Florero transparente vintage flores 25 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-blanco-vintage-flores-25-cm-de-alto,Florero blanco vintage flores 25 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-15-cm-de-alto,Florero Tubo 15 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-25-cm-de-alto-1,Florero Tubo 25 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-28-cm-de-alto,Florero Tubo 28 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-30-cm-de-alto,Florero Tubo 30 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,8,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-25-cm-de-alto,Florero Tubo 25 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-40-cm-de-alto,Florero Tubo 40 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-50-cm-de-alto,Florero Tubo 50 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,3,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
florero-tubo-48-cm-de-alto,Florero Tubo 48 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,12,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
macetero-color-arcilla-con-hojas-29-cm-de-alto-por-33-de-diametro,Macetero color arcilla con hojas 29 cm de alto por 33 de diametro,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,28,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
botella-de-vino-trasparente-28-cm-de-alto,Botella de vino trasparente 28 cm de alto,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,,FLOREROS,"",false,Title,Default Title,,,,,,,,,0.0,shopify,46,deny,manual,0,,true,true,,,,,,,,,false,,,,,,,,kg,,,draft
